STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,event_name,date
249,20190113,4,260.0,70.0,70.0,100.0,85.0,,82.0,0.0,0.0,4.0,4.0,,24.0,,98.0,53.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,5,280.0,90.0,100.0,130.0,88.0,,85.0,0.0,0.0,10.0,21.0,,50.0,,98.0,82.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,6,280.0,100.0,100.0,140.0,90.0,76.0,84.0,0.0,0.0,10.0,24.0,,50.0,,96.0,62.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,7,280.0,110.0,110.0,150.0,91.0,,80.0,0.0,0.0,10.0,16.0,,60.0,,92.0,51.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,8,280.0,110.0,110.0,150.0,92.0,,77.0,0.0,1.0,2.0,2.0,,64.0,,90.0,22.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,9,280.0,110.0,110.0,160.0,92.0,,78.0,0.0,5.0,0.0,-1.0,,57.0,,91.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,10,280.0,110.0,110.0,170.0,94.0,,79.0,0.0,10.0,0.0,0.0,,64.0,,90.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,11,280.0,120.0,120.0,180.0,96.0,,80.0,0.0,19.0,0.0,0.0,,64.0,,89.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,12,280.0,120.0,120.0,170.0,95.0,86.0,80.0,0.0,25.0,0.0,-1.0,,64.0,,89.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,13,280.0,120.0,110.0,180.0,96.0,,79.0,0.0,19.0,0.0,-1.0,,65.0,,89.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,14,290.0,130.0,140.0,190.0,97.0,,76.0,0.0,24.0,0.0,0.0,,66.0,,86.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,15,290.0,130.0,130.0,200.0,95.0,,74.0,7.0,19.0,0.0,0.0,,65.0,,86.0,0.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,16,290.0,130.0,130.0,210.0,96.0,,71.0,2.0,5.0,0.0,0.0,,67.0,,84.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,17,290.0,120.0,110.0,180.0,91.0,,66.0,0.0,0.0,0.0,0.0,,66.0,,84.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,18,300.0,110.0,100.0,160.0,86.0,81.0,60.0,0.0,0.0,0.0,0.0,,63.0,,83.0,0.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,19,300.0,100.0,110.0,150.0,87.0,,53.0,0.0,0.0,0.0,0.0,,63.0,,79.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,20,310.0,110.0,100.0,150.0,85.0,,46.0,0.0,0.0,0.0,0.0,,65.0,,76.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,21,310.0,100.0,100.0,150.0,84.0,,45.0,0.0,0.0,0.0,-1.0,,66.0,,76.0,81.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,22,310.0,100.0,110.0,160.0,77.0,,53.0,0.0,0.0,4.0,3.0,,59.0,,84.0,81.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,23,310.0,110.0,100.0,170.0,79.0,,44.0,0.0,0.0,2.0,1.0,,66.0,,78.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
249,20190113,24,310.0,100.0,100.0,150.0,74.0,63.0,47.0,0.0,0.0,1.0,2.0,,65.0,,83.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,1,270.0,60.0,60.0,90.0,80.0,,73.0,0.0,0.0,0.0,0.0,10098.0,59.0,8.0,95.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,2,270.0,60.0,60.0,100.0,83.0,,77.0,0.0,0.0,0.0,0.0,10096.0,60.0,8.0,95.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,3,270.0,60.0,70.0,100.0,83.0,,80.0,0.0,0.0,0.0,-1.0,10088.0,24.0,8.0,97.0,81.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,4,270.0,70.0,80.0,110.0,84.0,,82.0,0.0,0.0,10.0,4.0,10072.0,32.0,8.0,98.0,58.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,5,270.0,90.0,90.0,120.0,86.0,,82.0,0.0,0.0,10.0,19.0,10068.0,50.0,8.0,97.0,62.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,6,280.0,90.0,90.0,140.0,87.0,75.0,80.0,0.0,0.0,10.0,21.0,10058.0,50.0,8.0,95.0,62.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,7,280.0,100.0,90.0,150.0,88.0,,77.0,0.0,0.0,8.0,10.0,10056.0,59.0,8.0,92.0,61.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,8,280.0,100.0,100.0,140.0,90.0,,75.0,0.0,1.0,0.0,-1.0,10052.0,60.0,8.0,90.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,9,280.0,100.0,100.0,160.0,91.0,,76.0,0.0,4.0,0.0,0.0,10048.0,60.0,8.0,90.0,2.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,10,280.0,100.0,110.0,160.0,93.0,,77.0,0.0,10.0,0.0,0.0,10042.0,60.0,8.0,89.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,11,280.0,100.0,100.0,160.0,93.0,,78.0,0.0,27.0,0.0,-1.0,10033.0,59.0,8.0,90.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,12,280.0,110.0,110.0,160.0,94.0,83.0,77.0,0.0,30.0,0.0,-1.0,10023.0,60.0,8.0,89.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,13,280.0,120.0,120.0,190.0,95.0,,75.0,0.0,25.0,0.0,0.0,10015.0,61.0,8.0,87.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,14,280.0,120.0,120.0,200.0,94.0,,73.0,2.0,32.0,0.0,0.0,10008.0,61.0,8.0,86.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,15,280.0,110.0,110.0,180.0,92.0,,72.0,8.0,25.0,0.0,0.0,10008.0,60.0,5.0,86.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,16,290.0,110.0,100.0,190.0,91.0,,68.0,0.0,3.0,0.0,-1.0,10010.0,62.0,7.0,85.0,22.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,17,300.0,100.0,90.0,150.0,89.0,,63.0,0.0,0.0,0.0,0.0,10011.0,61.0,0.0,83.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,18,300.0,100.0,90.0,160.0,86.0,78.0,51.0,0.0,0.0,0.0,0.0,10014.0,61.0,0.0,78.0,2.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,19,300.0,100.0,100.0,160.0,84.0,,52.0,0.0,0.0,0.0,0.0,10018.0,60.0,6.0,80.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,20,310.0,100.0,110.0,170.0,88.0,,42.0,0.0,0.0,0.0,0.0,10026.0,63.0,8.0,72.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,21,320.0,100.0,110.0,190.0,75.0,,50.0,0.0,0.0,2.0,2.0,10033.0,56.0,7.0,83.0,81.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,22,300.0,90.0,100.0,190.0,78.0,,46.0,0.0,0.0,3.0,4.0,10035.0,59.0,7.0,80.0,81.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,23,310.0,100.0,90.0,160.0,81.0,,48.0,0.0,0.0,0.0,-1.0,10040.0,63.0,3.0,79.0,23.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
235,20190113,24,320.0,90.0,90.0,150.0,64.0,60.0,43.0,0.0,0.0,2.0,3.0,10051.0,57.0,8.0,86.0,81.0,7,0.0,1.0,0.0,0.0,0.0,egmond_halve_marathon,2019-01-13
257,20180114,1,,,,,32.0,,11.0,0.0,0.0,0.0,0.0,,,,85.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,2,,,,,26.0,,6.0,0.0,0.0,0.0,0.0,,,,86.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,3,,,,,24.0,,9.0,0.0,0.0,0.0,0.0,,,,89.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,4,,,,,27.0,,8.0,0.0,0.0,0.0,0.0,,,,87.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,5,,,,,26.0,,2.0,0.0,0.0,0.0,0.0,,,,84.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,6,,,,,23.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,85.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,7,,,,,22.0,,-2.0,0.0,0.0,0.0,0.0,,,,84.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,8,,,,,21.0,,-3.0,0.0,0.0,0.0,0.0,,,,84.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,9,,,,,21.0,,-3.0,0.0,4.0,0.0,0.0,,,,83.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,10,,,,,23.0,,-3.0,0.0,10.0,0.0,0.0,,,,83.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,11,,,,,28.0,,1.0,0.0,21.0,0.0,0.0,,,,82.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,12,,,,,32.0,20.0,0.0,0.0,34.0,0.0,0.0,,,,80.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,13,,,,,39.0,,3.0,7.0,71.0,0.0,0.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,14,,,,,38.0,,2.0,5.0,38.0,0.0,0.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,15,,,,,36.0,,3.0,8.0,29.0,0.0,0.0,,,,79.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,16,,,,,20.0,,-1.0,2.0,8.0,0.0,0.0,,,,85.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,17,,,,,12.0,,-3.0,0.0,0.0,0.0,0.0,,,,89.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,18,,,,,31.0,-6.0,3.0,0.0,0.0,0.0,0.0,,,,81.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,19,,,,,32.0,,2.0,0.0,0.0,0.0,0.0,,,,80.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,20,,,,,26.0,,0.0,0.0,0.0,0.0,0.0,,,,82.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,21,,,,,22.0,,-1.0,0.0,0.0,0.0,0.0,,,,84.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,22,,,,,20.0,,-1.0,0.0,0.0,0.0,0.0,,,,85.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,23,,,,,22.0,,4.0,0.0,0.0,0.0,0.0,,,,87.0,,6,,,,,,egmond_halve_marathon,2018-01-14
257,20180114,24,,,,,32.0,14.0,13.0,0.0,0.0,0.0,0.0,,,,87.0,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,1,90.0,60.0,60.0,80.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,2,80.0,70.0,80.0,90.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,3,80.0,70.0,70.0,100.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,4,90.0,70.0,60.0,90.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,5,90.0,70.0,70.0,100.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,6,90.0,70.0,70.0,100.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,7,90.0,70.0,70.0,110.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,8,90.0,80.0,80.0,120.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,9,90.0,60.0,50.0,100.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,10,90.0,50.0,60.0,80.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,11,100.0,50.0,50.0,80.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,12,90.0,50.0,50.0,70.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,13,100.0,50.0,50.0,80.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,14,90.0,50.0,50.0,70.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,15,100.0,50.0,40.0,60.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,16,100.0,30.0,30.0,50.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,17,120.0,30.0,30.0,50.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,18,130.0,30.0,30.0,50.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,19,130.0,40.0,50.0,70.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,20,130.0,40.0,40.0,60.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,21,140.0,50.0,50.0,80.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,22,150.0,50.0,70.0,100.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,23,160.0,70.0,70.0,100.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
225,20180114,24,180.0,70.0,70.0,100.0,,,,,,,,,,,,,6,,,,,,egmond_halve_marathon,2018-01-14
249,20180114,1,90.0,50.0,50.0,80.0,30.0,,18.0,0.0,0.0,0.0,0.0,,50.0,,91.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,2,80.0,60.0,70.0,90.0,31.0,,16.0,0.0,0.0,0.0,0.0,,56.0,,90.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,3,80.0,60.0,60.0,90.0,28.0,,10.0,0.0,0.0,0.0,0.0,,57.0,,88.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,4,80.0,60.0,60.0,90.0,24.0,,6.0,0.0,0.0,0.0,0.0,,58.0,,87.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,5,90.0,70.0,70.0,90.0,21.0,,3.0,0.0,0.0,0.0,0.0,,59.0,,87.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,6,90.0,60.0,60.0,100.0,20.0,19.0,2.0,0.0,0.0,0.0,0.0,,60.0,,87.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,7,90.0,70.0,70.0,100.0,19.0,,-1.0,0.0,0.0,0.0,0.0,,60.0,,86.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,8,100.0,60.0,60.0,100.0,19.0,,0.0,0.0,1.0,0.0,0.0,,60.0,,87.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,9,100.0,60.0,60.0,90.0,19.0,,1.0,0.0,3.0,0.0,0.0,,59.0,,87.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,10,100.0,60.0,70.0,100.0,21.0,,1.0,0.0,10.0,0.0,0.0,,59.0,,86.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,11,110.0,70.0,60.0,100.0,22.0,,1.0,0.0,15.0,0.0,0.0,,59.0,,86.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,12,110.0,60.0,50.0,80.0,24.0,17.0,2.0,0.0,25.0,0.0,0.0,,60.0,,85.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,13,120.0,50.0,50.0,80.0,30.0,,7.0,2.0,40.0,0.0,0.0,,59.0,,84.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,14,110.0,50.0,40.0,70.0,28.0,,6.0,10.0,63.0,0.0,0.0,,59.0,,85.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,15,100.0,50.0,50.0,60.0,28.0,,5.0,8.0,27.0,0.0,0.0,,60.0,,84.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,16,90.0,40.0,40.0,60.0,21.0,,3.0,2.0,8.0,0.0,0.0,,59.0,,87.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,17,110.0,40.0,40.0,60.0,24.0,,9.0,0.0,0.0,0.0,0.0,,58.0,,90.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,18,130.0,50.0,50.0,70.0,23.0,11.0,7.0,0.0,0.0,0.0,0.0,,61.0,,88.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,19,130.0,50.0,40.0,70.0,19.0,,5.0,0.0,0.0,0.0,0.0,,59.0,,90.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,20,160.0,40.0,40.0,70.0,16.0,,0.0,0.0,0.0,0.0,0.0,,59.0,,89.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,21,160.0,40.0,40.0,60.0,13.0,,-3.0,0.0,0.0,0.0,0.0,,59.0,,89.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,22,180.0,40.0,30.0,60.0,8.0,,-3.0,0.0,0.0,0.0,0.0,,57.0,,92.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,23,170.0,40.0,50.0,70.0,11.0,,0.0,0.0,0.0,0.0,0.0,,57.0,,91.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
249,20180114,24,180.0,50.0,40.0,70.0,16.0,-1.0,7.0,0.0,0.0,0.0,0.0,,56.0,,93.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,1,90.0,50.0,50.0,80.0,30.0,,16.0,0.0,0.0,0.0,0.0,10231.0,50.0,8.0,90.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,2,90.0,50.0,60.0,90.0,29.0,,14.0,0.0,0.0,0.0,0.0,10231.0,50.0,8.0,89.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,3,90.0,70.0,70.0,100.0,29.0,,11.0,0.0,0.0,0.0,0.0,10227.0,56.0,8.0,88.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,4,100.0,70.0,60.0,100.0,25.0,,5.0,0.0,0.0,0.0,0.0,10225.0,58.0,8.0,86.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,5,90.0,60.0,70.0,90.0,22.0,,-1.0,0.0,0.0,0.0,0.0,10223.0,60.0,8.0,84.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,6,100.0,70.0,70.0,100.0,20.0,18.0,-3.0,0.0,0.0,0.0,0.0,10223.0,61.0,8.0,84.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,7,100.0,60.0,70.0,100.0,19.0,,-4.0,0.0,0.0,0.0,0.0,10224.0,61.0,8.0,85.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,8,100.0,60.0,60.0,100.0,17.0,,-4.0,0.0,1.0,0.0,0.0,10221.0,60.0,8.0,85.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,9,110.0,60.0,50.0,90.0,18.0,,-3.0,0.0,4.0,0.0,0.0,10220.0,60.0,8.0,86.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,10,110.0,60.0,60.0,100.0,19.0,,-4.0,0.0,8.0,0.0,0.0,10219.0,60.0,8.0,85.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,11,110.0,60.0,60.0,90.0,19.0,,-6.0,0.0,11.0,0.0,0.0,10216.0,60.0,8.0,83.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,12,110.0,50.0,50.0,80.0,21.0,15.0,-3.0,0.0,17.0,0.0,0.0,10209.0,60.0,8.0,83.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,13,120.0,50.0,50.0,80.0,24.0,,-2.0,0.0,22.0,0.0,0.0,10205.0,60.0,8.0,83.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,14,120.0,50.0,50.0,70.0,27.0,,2.0,0.0,32.0,0.0,0.0,10201.0,60.0,8.0,83.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,15,110.0,40.0,40.0,70.0,25.0,,3.0,8.0,26.0,0.0,0.0,10197.0,59.0,0.0,84.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,16,110.0,40.0,40.0,60.0,23.0,,4.0,2.0,5.0,0.0,0.0,10193.0,59.0,7.0,87.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,17,110.0,50.0,50.0,70.0,21.0,,3.0,0.0,0.0,0.0,0.0,10189.0,59.0,0.0,87.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,18,130.0,50.0,40.0,70.0,18.0,8.0,1.0,0.0,0.0,0.0,0.0,10184.0,59.0,0.0,88.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,19,140.0,40.0,40.0,60.0,16.0,,-4.0,0.0,0.0,0.0,0.0,10179.0,61.0,0.0,86.0,,5,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,20,150.0,40.0,40.0,60.0,10.0,,-5.0,0.0,0.0,0.0,0.0,10176.0,59.0,0.0,89.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,21,160.0,30.0,40.0,50.0,7.0,,-6.0,0.0,0.0,0.0,0.0,10169.0,57.0,0.0,90.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,22,160.0,40.0,50.0,70.0,14.0,,-2.0,0.0,0.0,0.0,0.0,10160.0,58.0,8.0,89.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,23,170.0,50.0,50.0,80.0,15.0,,1.0,0.0,0.0,0.0,0.0,10152.0,57.0,8.0,90.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
235,20180114,24,180.0,50.0,50.0,70.0,19.0,-5.0,5.0,0.0,0.0,0.0,0.0,10144.0,56.0,8.0,90.0,10.0,7,0.0,0.0,0.0,0.0,0.0,egmond_halve_marathon,2018-01-14
257,20180108,1,,,,,-7.0,,-38.0,0.0,0.0,0.0,0.0,,,,79.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,2,,,,,-5.0,,-41.0,0.0,0.0,0.0,0.0,,,,76.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,3,,,,,-8.0,,-41.0,0.0,0.0,0.0,0.0,,,,78.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,4,,,,,-7.0,,-39.0,0.0,0.0,0.0,0.0,,,,78.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,5,,,,,-5.0,,-40.0,0.0,0.0,0.0,0.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,6,,,,,-3.0,-16.0,-35.0,0.0,0.0,0.0,0.0,,,,79.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,7,,,,,2.0,,-32.0,0.0,0.0,0.0,0.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,8,,,,,1.0,,-33.0,0.0,0.0,0.0,0.0,,,,78.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,9,,,,,2.0,,-30.0,7.0,15.0,0.0,0.0,,,,79.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,10,,,,,7.0,,-29.0,10.0,47.0,0.0,0.0,,,,77.0,,6,,,,,,egmond_halve_marathon,2018-01-08
257,20180108,11,,,,,12.0,,-26.0,10.0,76.0,0.0,0.0,,,,75.0,,6,,,,,,egmond_halve_marathon,2018-01-08
